28198,201,12066,19036,255,202,12167,12033,255,203,11899,11954,255,204,11997,0,170
28208,201,12066,19036,255,202,12166,12031,255,203,11899,11954,255,204,11997,0,170
28218,201,12063,19041,255,202,12166,12031,255,203,11900,11955,255,204,11996,0,170
28229,201,12063,19041,255,202,12167,12033,255,203,11900,11955,255,204,11996,0,170
28239,201,12065,19034,255,202,12167,12033,255,203,11899,11952,255,204,12000,0,170
28250,201,12065,19034,255,202,12163,12034,255,203,11899,11952,255,204,11998,0,170
28260,201,12067,19031,255,202,12163,12034,255,203,11905,11955,255,204,11999,0,170
28270,201,12067,19031,255,202,12163,12033,255,203,11905,11955,255,204,11999,0,170
28281,201,12065,19042,255,202,12163,12033,255,203,11907,11950,255,204,11998,0,170
28291,201,12065,19042,255,202,12170,12031,255,203,11907,11950,255,204,12001,0,170
28301,201,12064,19035,255,202,12170,12031,255,203,11901,11953,255,204,11997,0,170
28311,201,12064,19035,255,202,12159,12035,255,203,11901,11953,255,204,12001,0,170
28322,201,12069,19034,255,202,12159,12035,255,203,11899,11954,255,204,12000,0,170
28332,201,12069,19034,255,202,12160,12033,255,203,11899,11954,255,204,11997,0,170
28343,201,12065,19027,255,202,12160,12033,255,203,11901,11956,255,204,11999,0,170
28353,201,12065,19027,255,202,12163,12031,255,203,11901,11956,255,204,11999,0,170
28363,201,12063,19031,255,202,12163,12031,255,203,11891,11955,255,204,11998,0,170
28373,201,12063,19031,255,202,12164,12033,255,203,11891,11955,255,204,11997,0,170
28384,201,12064,19033,255,202,12164,12033,255,203,11891,11959,255,204,12000,0,170
28394,201,12064,19033,255,202,12165,12038,255,203,11891,11959,255,204,12001,0,170
28404,201,12067,19046,255,202,12165,12038,255,203,11889,11960,255,204,11998,0,170
28415,201,12067,19046,255,202,12162,12034,255,203,11889,11960,255,204,11999,0,170
28425,201,12066,19036,255,202,12162,12034,255,203,11886,11958,255,204,11998,0,170
28435,201,12066,19036,255,202,12166,12035,255,203,11886,11958,255,204,11999,0,170
28446,201,12065,19036,255,202,12166,12035,255,203,11887,11963,255,204,12001,0,170
28456,201,12065,19036,255,202,12166,12034,255,203,11887,11963,255,204,11998,0,170
28466,201,12069,19031,255,202,12166,12034,255,203,11884,11961,255,204,12003,0,170
28477,201,12069,19031,255,202,12170,12036,255,203,11884,11961,255,204,12000,0,170
28487,201,12065,19035,255,202,12170,12036,255,203,11885,11961,255,204,11999,0,170
28497,201,12065,19035,255,202,12165,12036,255,203,11885,11961,255,204,12000,0,170
28507,201,12065,19032,255,202,12165,12036,255,203,11887,11958,255,204,11999,0,170
28518,201,12065,19032,255,202,12168,12032,255,203,11887,11958,255,204,11999,0,170
28528,201,12065,19035,255,202,12168,12032,255,203,11889,11962,255,204,11998,0,170
28538,201,12065,19035,255,202,12165,12035,255,203,11889,11962,255,204,12001,0,170
28549,201,12066,19039,255,202,12168,12033,255,203,11891,11959,255,204,11994,0,170
28559,201,12066,19039,255,202,12168,12033,255,203,11891,11959,255,204,11999,0,170
28569,201,12067,19024,255,202,12165,12032,255,203,11896,11960,255,204,11998,0,170
28580,201,12067,19024,255,202,12165,12032,255,203,11896,11960,255,204,12000,0,170
28590,201,12068,19026,255,202,12165,12028,255,203,11892,11962,255,204,11998,0,170
28600,201,12068,19026,255,202,12165,12028,255,203,11893,11962,255,204,11997,0,170
28611,201,12065,19032,255,202,12169,12032,255,203,11893,11962,255,204,12001,0,170
28621,201,12065,19032,255,202,12169,12032,255,203,11893,11962,255,204,12000,0,170
28631,201,12065,19034,255,202,12172,12031,255,203,11890,11960,255,204,11998,0,170
28642,201,12063,19035,255,202,12172,12031,255,203,11897,11960,255,204,11996,0,170
28652,201,12063,19035,255,202,12167,12030,255,203,11897,11960,255,204,11999,0,170
28662,201,12060,19033,255,202,12167,12030,255,203,11893,11961,255,204,11998,0,170
28673,201,12060,19033,255,202,12165,12030,255,203,11893,11961,255,204,12001,0,170
28683,201,12061,19033,255,202,12165,12030,255,203,11890,11960,255,204,11998,0,170
28693,201,12061,19033,255,202,12166,12033,255,203,11890,11960,255,204,11998,0,170
