0,201,10255,12813,100,202,10283,10174,50,203,10078,11753,25,204,11809,0,0
7,201,10259,12800,100,202,10280,10170,50,203,10085,11749,25,204,11806,0,0
15,201,10249,12792,100,202,10285,10166,50,203,10078,11758,25,204,11808,0,0
23,201,10254,12812,100,202,10280,10167,50,203,10087,11750,25,204,11807,0,0
31,201,10256,12814,100,202,10285,10177,50,203,10089,11751,25,204,11816,0,0
39,201,10258,12807,100,202,10278,10174,50,203,10086,11748,25,204,11803,0,0
46,201,10261,12813,100,202,10283,10169,50,203,10085,11747,25,204,11805,0,0
54,201,10258,12803,100,202,10288,10163,50,203,10092,11752,25,204,11810,0,0
62,201,10251,12817,100,202,10284,10179,50,203,10090,11745,25,204,11805,0,0
70,201,10260,12809,100,202,10282,10174,50,203,10092,11751,25,204,11801,0,0
78,201,10249,12816,100,202,10278,10165,50,203,10083,11748,25,204,11806,0,0
85,201,10250,12804,100,202,10279,10173,50,203,10085,11751,25,204,11810,0,0
93,201,10262,12799,100,202,10287,10172,50,203,10090,11754,25,204,11804,0,0
101,201,10256,12809,100,202,10280,10174,50,203,10087,11751,25,204,11810,0,0
109,201,10261,12793,100,202,10271,10170,50,203,10087,11753,25,204,11809,0,0
117,201,10245,12786,100,202,10276,10171,50,203,10083,11751,25,204,11812,0,0
125,201,10261,12804,100,202,10284,10173,50,203,10085,11756,25,204,11806,0,0
132,201,10262,12803,100,202,10283,10174,50,203,10088,11756,25,204,11804,0,0
140,201,10264,12800,100,202,10283,10174,50,203,10082,11755,25,204,11809,0,0
148,201,10261,12800,100,202,10277,10171,50,203,10082,11750,25,204,11808,0,0
156,201,10254,12800,100,202,10276,10169,50,203,10084,11752,25,204,11804,0,0
164,201,10260,12795,100,202,10278,10171,50,203,10079,11751,25,204,11813,0,0
171,201,10256,12799,100,202,10284,10164,50,203,10085,11751,25,204,11801,0,0
179,201,10255,12808,100,202,10281,10168,50,203,10080,11752,25,204,11806,0,0
187,201,10264,12807,100,202,10285,10177,50,203,10091,11754,25,204,11816,0,0
195,201,10255,12796,100,202,10293,10169,50,203,10089,11752,25,204,11810,0,0
203,201,10258,12806,100,202,10282,10177,50,203,10092,11758,25,204,11806,0,0
210,201,10260,12802,100,202,10289,10171,50,203,10086,11750,25,204,11807,0,0
218,201,10254,12801,100,202,10279,10165,50,203,10083,11755,25,204,11808,0,0
226,201,10252,12800,100,202,10283,10176,50,203,10082,11757,25,204,11809,0,0
234,201,10256,12795,100,202,10283,10165,50,203,10088,11746,25,204,11808,0,0
242,201,10260,12801,100,202,10281,10170,50,203,10089,11756,25,204,11808,0,0
250,201,10260,12806,100,202,10281,10174,50,203,10088,11751,25,204,11809,0,0
257,201,10260,12794,100,202,10270,10173,50,203,10078,11754,25,204,11807,0,0
265,201,10255,12785,100,202,10284,10174,50,203,10082,11756,25,204,11805,0,0
273,201,10263,12811,100,202,10283,10166,50,203,10083,11750,25,204,11802,0,0
281,201,10266,12806,100,202,10282,10172,50,203,10075,11755,25,204,11805,0,0
289,201,10263,12810,100,202,10282,10170,50,203,10084,11756,25,204,11804,0,0
296,201,10261,12793,100,202,10279,10164,50,203,10081,11753,25,204,11806,0,0
304,201,10263,12803,100,202,10278,10172,50,203,10078,11756,25,204,11811,0,0
312,201,10260,12792,100,202,10283,10169,50,203,10083,11750,25,204,11805,0,0
320,201,10253,12796,100,202,10289,10168,50,203,10083,11753,25,204,11810,0,0
328,201,10262,12804,100,202,10285,10173,50,203,10090,11748,25,204,11809,0,0
335,201,10262,12805,100,202,10284,10165,50,203,10085,11755,25,204,11808,0,0
343,201,10269,12807,100,202,10282,10179,50,203,10088,11759,25,204,11810,0,0
351,201,10260,12799,100,202,10288,10175,50,203,10091,11755,25,204,11812,0,0
359,201,10252,12807,100,202,10284,10170,50,203,10082,11759,25,204,11806,0,0
367,201,10263,12805,100,202,10281,10174,50,203,10088,11755,25,204,11804,0,0
375,201,10259,12794,100,202,10286,10170,50,203,10086,11754,25,204,11807,0,0
382,201,10250,12803,100,202,10284,10172,50,203,10088,11753,25,204,11807,0,0
390,201,10259,12805,100,202,10280,10171,50,203,10080,11754,25,204,11807,0,0
398,201,10258,12790,100,202,10282,10164,50,203,10083,11754,25,204,11806,0,0
406,201,10262,12805,100,202,10283,10173,50,203,10085,11755,25,204,11811,0,0
414,201,10258,12806,100,202,10282,10172,50,203,10083,11751,25,204,11807,0,0
421,201,10263,12795,100,202,10280,10167,50,203,10090,11753,25,204,11807,0,0
429,201,10256,12813,100,202,10281,10170,50,203,10086,11753,25,204,11806,0,0
437,201,10257,12804,100,202,10280,10174,50,203,10078,11757,25,204,11807,0,0
445,201,10261,12805,100,202,10281,10168,50,203,10085,11756,25,204,11810,0,0
453,201,10260,12800,100,202,10279,10173,50,203,10081,11750,25,204,11816,0,0
460,201,10259,12802,100,202,10281,10168,50,203,10081,11756,25,204,11807,0,0
468,201,10264,12817,100,202,10286,10173,50,203,10088,11759,25,204,11809,0,0
476,201,10261,12802,100,202,10291,10170,50,203,10087,11758,25,204,11803,0,0
484,201,10261,12810,100,202,10283,10176,50,203,10084,11757,25,204,11806,0,0
492,201,10259,12798,100,202,10284,10175,50,203,10082,11756,25,204,11802,0,0
500,201,10258,12803,100,202,10284,10173,50,203,10083,11751,25,204,11809,0,0
507,201,10264,12797,100,202,10289,10174,50,203,10092,11750,25,204,11810,0,0
515,201,10253,12806,100,202,10287,10165,50,203,10089,11758,25,204,11809,0,0
523,201,10255,12811,100,202,10285,10177,50,203,10084,11753,25,204,11815,0,0
531,201,10261,12803,100,202,10287,10171,50,203,10087,11754,25,204,11806,0,0
539,201,10252,12788,100,202,10283,10167,50,203,10085,11751,25,204,11810,0,0
546,201,10251,12793,100,202,10288,10168,50,203,10087,11751,25,204,11809,0,0
554,201,10255,12800,100,202,10289,10169,50,203,10088,11755,25,204,11808,0,0
562,201,10256,12802,100,202,10282,10171,50,203,10085,11753,25,204,11807,0,0
570,201,10262,12835,100,202,10287,10171,50,203,10087,11754,25,204,11810,0,0
578,201,10256,12794,100,202,10280,10163,50,203,10083,11753,25,204,11809,0,0
585,201,10258,12800,100,202,10284,10171,50,203,10084,11750,25,204,11807,0,0
593,201,10256,12798,100,202,10280,10170,50,203,10086,11752,25,204,11814,0,0
601,201,10255,12810,100,202,10277,10175,50,203,10087,11749,25,204,11809,0,0
609,201,10262,12801,100,202,10284,10174,50,203,10093,11747,25,204,11805,0,0
617,201,10258,12807,100,202,10286,10172,50,203,10082,11753,25,204,11808,0,0
625,201,10257,12801,100,202,10277,10172,50,203,10093,11752,25,204,11808,0,0
632,201,10261,12795,100,202,10282,10176,50,203,10090,11753,25,204,11813,0,0
640,201,10262,12807,100,202,10286,10166,50,203,10086,11749,25,204,11811,0,0
648,201,10261,12803,100,202,10282,10176,50,203,10095,11755,25,204,11810,0,0
656,201,10251,12798,100,202,10290,10168,50,203,10094,11752,25,204,11806,0,0
664,201,10257,12804,100,202,10284,10171,50,203,10083,11752,25,204,11807,0,0
671,201,10255,12792,100,202,10290,10174,50,203,10086,11749,25,204,11810,0,0
679,201,10252,12803,100,202,10286,10170,50,203,10087,11751,25,204,11804,0,0
687,201,10259,12801,100,202,10286,10174,50,203,10086,11756,25,204,11808,0,0
695,201,10257,12799,100,202,10286,10163,50,203,10088,11749,25,204,11802,0,0
703,201,10255,12806,100,202,10280,10174,50,203,10091,11751,25,204,11805,0,0
